price,account_balance,mood_score,is_limited_offer,sleep_hours,merchant_risk_score,relative_price,impulsivity_index,regret_score
568.0647770825701,2422.449569636908,7,1,9.746421401631927,0.5406938683924273,0.23450014572138864,3.076073579510422,56.396392562590144
1426.5643165507752,2893.270390312626,4,1,7.626030762693749,0.48076406514901915,0.49306290947685355,4.612190771191875,84.48102269663136
1100.6709732989937,5141.829619892864,2,0,10.133328284286067,0.07254598595568902,0.2140621247037601,2.9600015147141794,36.55828857123818
902.0011414535845,2106.0258777533636,5,0,6.876704665580944,0.3367249931132602,0.4282953742314926,3.0369886003257163,66.82831880788679
242.46777425923042,5230.93314039181,3,0,10.411848805691225,0.14062238577421915,0.04635268082227275,2.5764453582926325,22.40151832191557
242.43183530094194,619.9931427624798,9,0,5.83177398383091,0.5470062680466092,0.39102341393768913,2.150467804850727,65.03040160508897
96.5445821306172,4683.110779530922,6,1,8.796176018674343,0.11946150618548686,0.020615481178151304,3.661147194397697,30.339392998874775
1300.6024572046533,5100.531035022945,1,0,5.407892074094268,0.3296738062714333,0.2549935385696173,4.67763237777172,60.06298458460575
905.6613674973811,1172.7241517402986,3,0,3.0093093146238274,0.38259918501459156,0.772271438388472,4.797207205612851,97.50544213995607
1065.0281409161078,2639.0445409959825,4,1,6.037956276391654,0.5185323273270281,0.4035658073865488,5.088613117082504,83.38379786102709
40.67089650074564,1076.4486705155682,9,0,8.90212410487391,0.4736291558220935,0.037782476410385825,1.2293627685378272,27.68152111761466
1455.1656797213716,4268.964361065885,6,1,4.200193435572111,0.1728773856638915,0.3408708896689038,5.039941969328367,58.90052907606676
1250.3395347926285,3258.5518315637746,4,0,7.038416265659144,0.33631197564625226,0.3837101876610605,3.288475120302257,64.27823629642862
326.3852749106315,3848.407745579094,1,1,4.69857187880572,0.5267869789529417,0.08481047136587089,6.390428436358284,67.93936166900421
280.9192011385799,1259.2731050416457,8,1,3.5969929713528233,0.4178584235524688,0.22308044221216777,4.620902108594153,62.24146769662424
283.27271968161637,1349.3005861092752,2,1,7.93961585555453,0.3941681741899469,0.20994041105283792,5.118115243333641,65.35704794308502
463.3209420097112,344.8342205084476,8,0,10.615740978427224,0.4274505396405783,1.343604881576308,1.0152777064718326,101.28805179622022
791.8870831320344,2000.1984576548055,6,1,5.485633749743337,0.2112530944939099,0.39590425645088584,4.654309875076999,66.33852420986878
653.5980777767525,3402.4935018686824,8,0,7.645166402879603,0.4146261347016181,0.1920938504122903,1.906450079136119,47.49026765443874
443.93141889508246,5161.81599258424,6,0,10.628826942006356,0.16642737572345795,0.0860029531337149,1.6113519173980932,23.847729947819342
921.6608131363454,4034.8719400062164,5,0,8.203866799957499,0.2640513854538767,0.2284238079523598,2.63883996001275,45.52460563064163
217.84585237154232,2668.8383080585336,5,0,8.384906418479634,0.4949644085942532,0.0816257214660621,2.5845280744561094,39.848867270688096
445.29552631747504,5723.408674925413,10,0,4.431428092486687,0.05948557324537586,0.07780250399876924,2.270571572253994,19.135355612325366
555.8791465076006,4343.546683397408,10,0,6.9408774308226135,0.25715932512617334,0.1279781678489539,1.517736770753216,27.464259180653208
689.5442764833836,5587.974696889045,8,1,5.936661976697973,0.18341088336952976,0.12339788812344996,3.919001406990608,42.56247725429313
1179.9121824755903,3212.7690423057775,7,1,6.76765481912824,0.1492948082468047,0.3672570816446791,3.9697035542615278,62.59157694008419
307.513935415956,1627.5352212795237,8,0,9.406612611535017,0.46928771073625614,0.18894456562002815,1.3780162165394947,42.7326731206601
776.2093132362813,411.6774495518597,8,0,6.685591901968786,0.398249286422489,1.8854793093020776,2.1943224294093637,100.18504994867824
892.6977076044433,4383.900623754718,7,0,3.5028054260626806,0.10631636020574088,0.20363091781032813,3.449158372181196,43.17255733001266
79.2111149527966,815.6876882326513,2,0,10.244333289206903,0.2972316632505947,0.09710961204333382,2.926700013237929,39.98057244231242
915.2418293331432,1886.3732568046064,9,0,7.358527099615765,0.28345288591355555,0.4851859652015547,1.6924418701152706,57.40351181773728
264.08094429406435,3241.5783565149945,7,1,10.395954868242335,0.12126389701470426,0.08146677798588725,2.8812135395272995,31.911047301726256
106.92687354806648,3430.057867900511,6,1,7.5788360962209955,0.4498813504956041,0.03117348968036941,4.026349171133702,43.886241916512084
1423.8394505074666,3643.4408622241026,9,0,3.5570905278004847,0.23333698572709988,0.3907952686346878,2.8328728416598548,59.76229699773603
1448.7917292810935,1080.9064490632336,1,0,7.42295514820617,0.4309688875801972,1.3403488623244753,4.073113455538149,97.86473658843079
1214.512048693527,2340.4506884477278,2,1,7.605911459941445,0.14603130754110621,0.5189222976105665,5.218226562017566,80.73139944379902
463.8745160683223,3741.4459399901034,1,0,4.714719034743805,0.20753673080691615,0.12398268570721332,4.885584289576858,44.66619958113363
155.53144986951196,5821.93130133933,10,0,6.768232672835014,0.09758547385133294,0.026714751827066747,1.5695301981494958,17.700406329800643
1029.5072095031137,4393.023712428163,3,0,6.675532094989211,0.1217396348728041,0.23435047859873093,3.6973403715032367,47.0883585660325
665.827215672006,5543.362166854351,5,1,7.983009192164829,0.49159174517636645,0.12011252298347265,4.205097242350551,51.3591693244005
191.83696991872046,4597.051144053645,1,1,5.076912789391363,0.10455632209278877,0.04173044064712321,6.276926163182591,47.733072654471755
747.8135960657926,3591.1301164651627,4,0,7.65398734358555,0.0978656036429716,0.20823907010138742,3.103803796924335,37.24461511726478
61.23889646167541,1232.9378779044328,8,1,4.9276163410955425,0.5201886554183299,0.04966908516571842,4.221715097671337,52.39719480649151
1364.8873990973852,4033.4453461658272,6,1,6.571562177631253,0.37295172983038377,0.3383924367277817,4.328531346710625,68.2496087946604
395.5821725840252,3777.939439163452,1,0,3.981645594698456,0.10045799177720972,0.10470844727770937,5.105506321590463,40.53549139742647
997.1582036874331,3654.568105697872,1,1,3.2984043828918255,0.5358583695330257,0.27285254367889716,6.810478685132452,82.09897174754188
474.44950337322234,2989.7366211306203,3,1,5.564698447933871,0.12355000525164857,0.15869274237066444,5.530590465619839,58.62655982868199
784.9013515549381,3219.0739635367263,10,1,5.196574005197932,0.433172862642714,0.2438283060425813,3.5410277984406204,62.69403981157207
824.5983162214867,2073.210909996814,8,1,6.255487296250774,0.06742568081979324,0.39773971487674353,3.823353811124768,57.0349709097539
285.43313873303526,3163.944886589589,8,1,10.695860960002719,0.36227089866990575,0.09021432071805245,2.4912417119991845,37.50470845253061
1454.6810953691922,1265.5798435030217,3,1,7.177834358162627,0.3233519360514479,1.1494186659474235,5.046649692551211,102.40606773381951
1164.9479068080607,4850.528944426223,7,0,7.425413649094052,0.15400190521265056,0.2401692516744407,2.272375905271784,36.42411750278134
1409.8534229306417,1196.0840327223762,3,0,10.532808310298993,0.3715730713602081,1.178724390895605,2.540157506910302,101.37987235846307
1343.2927521371967,601.3011103478518,4,0,10.369177100734664,0.3585264965886943,2.233976836264453,2.289246869779601,101.97433638661494
900.8709684285169,2673.8515555072286,9,1,10.072895631203343,0.44917585773198837,0.33691884150151413,2.378131310638997,59.91301898018709
1383.592610184444,3984.0138930857647,4,0,3.7839579362377043,0.48793702930022265,0.3472860906900104,4.264812619128689,75.67113523813912
141.85382805736006,2682.529267107894,3,1,8.074379284162642,0.305052470326783,0.052880626428466304,4.777686214751207,45.40395413088295
302.01446500452636,1732.8493785127207,5,1,9.464791843948095,0.29514759674208063,0.17428777639274162,3.7605624468155714,50.5228944167071
77.38866047670172,3393.2099849536003,7,0,9.684597516616758,0.36079788547234887,0.02280691758537306,1.5946207450149723,26.29679386969805
494.7421928372639,2147.31377893198,5,1,7.623257140015169,0.41460379461490654,0.23040051141633164,4.313022857995449,57.82693462238154
589.1291616373281,5603.919371747135,4,0,3.139964379889353,0.22808558622093728,0.1051280581600615,4.4580106860331945,46.1596558738242
414.3100573431049,5543.606323661075,8,1,10.78970321313388,0.3023209416831142,0.07473655832571617,2.463089036059836,35.45419026858613
1244.8188886363748,3063.9937378353634,4,0,6.777573622064971,0.34255209291158667,0.4062733135726997,3.3667279133805086,66.10191111290027
541.562456773448,2034.5155647077252,2,0,6.148767162188785,0.5441890419179556,0.26618742376210225,4.155369851343364,65.31658917708212
428.5924194341973,4449.08124234417,10,0,6.159589709418104,0.3438560982279583,0.09633279234262238,1.7521230871745688,33.70975495687163
818.6171639057902,316.6063665500932,6,0,6.393207040466132,0.16209327537112833,2.585599186857379,2.88203788786016,100.63295364968909
219.97709521239634,2901.1371356575423,2,1,4.937445745382024,0.34399492912013035,0.07582443880666075,6.018766276385392,56.532375153943285
1205.2735013235192,2084.308026194968,3,0,5.618669005998639,0.45974979147450906,0.5782607398599428,4.014399298200408,89.11528557090837
121.08045908285852,5531.161722105073,1,1,10.882860878197913,0.4787018400055954,0.021890601860177977,4.535141736540626,50.12559297746846
1480.4615355347707,170.81786090882702,5,0,5.945344002048754,0.45012522729650584,8.66690126932896,3.316396799385374,100.57587253515904
1160.6447062520197,3361.6077667382597,9,0,7.213800131790312,0.49410470764442094,0.34526476221768837,1.7358599604629061,56.85068738393765
306.0863654859169,4469.915128293093,2,0,9.786354127801747,0.21738317093956372,0.06847699714665516,3.0640937616594757,29.327527825140685
18.227954514167575,2961.606126391843,7,1,7.219422488870908,0.303785310476331,0.006154753109041846,3.8341732533387276,34.725779186967955
1225.037528397703,603.8778779600577,5,0,5.595627372945341,0.43979554800377196,2.0286179923264727,3.4213117881163972,101.81911766896431
1063.2174423329495,5837.522201164623,2,0,7.190007815348241,0.18222497537954918,0.1821350575970111,3.8429976553955276,44.24826648407034
1096.2206803810711,3156.2615451189777,8,1,3.9126904835127796,0.23579071892585052,0.3473161728552975,4.526192854946165,66.18977839205093
1159.192816562059,3723.698841482167,6,0,4.040055641862159,0.465577827278006,0.3113014413648603,3.5879833074413523,62.22663184209683
120.32653108379463,1495.9977179742932,4,1,8.552860257845351,0.4350428248102416,0.08043229587724698,4.334141922646395,47.817827851363916
544.1139355309662,2952.6387021301425,4,0,10.339685258077965,0.5355997839580445,0.18428056745934485,2.2980944225766105,47.81560113124734
182.64489869244326,2631.982002554099,2,0,8.805425067908146,0.5479870292573251,0.06939443298442126,3.3583724796275556,47.89202202278567
1296.0241045546343,541.8854678117041,3,0,3.5969059252588576,0.1703722734856895,2.3916937831685505,4.620928222422343,103.58402672980768
938.7142089730613,726.3460859300566,7,1,6.2231648882480455,0.5002249930868367,1.2923786981946437,4.133050533525586,104.488600582402
503.0380570304473,5041.08786575077,3,0,3.02042870614451,0.09725775067503457,0.09978759950765702,4.7938713881566475,42.75162339698571
104.70194192617521,1514.9377180188824,5,0,7.089653946605063,0.40490010448202773,0.06911303394247538,2.973103816018481,35.64784877799262
473.36365935633665,1250.2538018419202,10,0,4.545635879054811,0.16004969383777545,0.3786140531298203,2.2363092362835566,48.60480535568896
494.5231498198531,3078.9775623758214,6,1,9.945173189829253,0.20015557846128135,0.1606127812890802,3.316448043051224,34.676232232510145
1097.1132057237155,4635.608075038826,6,1,3.834680422952659,0.5231605888322709,0.23667082893208707,5.149595873114202,71.08807062081436
959.9606323192676,465.48445961602874,4,1,3.0114671891762432,0.18157561836710595,2.062282880745632,5.996559843247127,103.24976215609601
1331.9469864387265,3503.1667258657094,6,1,6.609168344910083,0.3865889345803151,0.38021227382763895,4.3172494965269745,73.41505094279134
713.6002384913045,803.3416127593829,3,1,4.243466431405913,0.13906425393162808,0.8882898970466282,5.926960070578225,96.46906498559801
188.19542644806953,315.1201998711489,7,1,8.903891058201292,0.09669498878524381,0.5972179077222651,3.328832682539612,74.39567315600088
1072.7347329622626,411.1893177570826,7,0,10.35947785425116,0.2196585126719322,2.608858466493528,1.3921566437246518,102.4085591340368
1143.5697224391772,5021.568238429804,4,0,3.3355041144205373,0.36209805039474063,0.22773159063885595,4.399348765673839,62.18479823028822
846.3030243785494,796.0376534055632,2,0,6.164656895328774,0.17397257187704057,1.0631444640312473,4.150602931401368,102.21821702499548
1158.741098132296,366.3930500325225,7,0,10.974519808567598,0.200084399335837,3.1625629853771557,1.2076440574297207,98.94772832461771
745.7554385829422,2683.6093341431824,3,0,8.861375760005348,0.40436490930322755,0.2778926981266614,3.041587271998395,52.94570660692245
788.8719157791711,5079.561484457946,1,1,10.625501149646457,0.10139801149068452,0.15530315327275812,4.612349655106063,46.496123048304234
647.036117354239,1648.2094212868815,2,1,4.3126662817292445,0.2734525459017537,0.3925691171265415,6.206200115481226,81.13403082939284
47.87449884870183,2588.104443402907,10,1,4.770948475935628,0.5208672649411121,0.018497900643358583,3.6687154572193115,40.38295296399277
170.75822622002363,335.5429421261322,9,0,4.2384899247746075,0.24848583120711248,0.508901260560071,2.628453022567618,64.4936557114634
56.82948667323404,2749.563233395768,8,1,5.418952270207506,0.26710051398871965,0.020668550547589495,4.074314318937748,34.91097510541672
958.2515127830328,3507.917175759089,6,0,8.795072546632415,0.41910215180364446,0.27316822626397214,2.1614782360102756,53.041355953765816
478.39041180372675,3468.351617137654,6,1,4.319573286065506,0.4395057610164234,0.13793019411294022,5.004128014180348,58.60841350806451
767.7703298354071,2061.317483828754,1,0,7.193872303066308,0.43480319489026226,0.3724658311291898,4.141838309080107,71.51306021602974
1362.2740461498786,1961.6457659124994,2,1,5.1536793529151845,0.5489335124567861,0.6944546613981496,5.953896194125444,99.16104168338691
381.44542143182366,729.0793517259275,4,0,9.633566233095323,0.08572554374352866,0.5231877991453735,2.509930130071403,58.0922912687075
621.4705553230883,2264.1100918129837,3,1,3.052739242711512,0.5411266423164997,0.27448778112439154,6.284178227186546,83.23992130782841
1135.7711964291425,687.0185463504914,1,0,4.7849196683093345,0.5250948084986994,1.6531885528599894,4.8645240995072,98.54622090473636
350.9092665825175,4622.916073801104,8,1,7.841926060577456,0.476069450129779,0.07590647569208174,3.3474221818267633,47.52458158712576
124.70006564490156,5801.018356714297,7,0,3.7736840157907405,0.27706278792602085,0.02149623703579035,3.367894795262778,30.22350285715442
441.72966484151436,5823.439294333571,4,0,6.730497727567917,0.48545118581696217,0.07585374252485713,3.3808506817296253,44.78750761589854
250.21971800846657,5203.919486314823,9,0,6.489658371858957,0.16041620615304758,0.04808293415501336,1.9531024884423127,25.911564421042122
1395.2495019904338,3644.6736811037526,4,0,9.82018405457411,0.4458279176939151,0.38281877173922924,2.453944783627767,63.651531772354524
1214.0993655509812,4235.107613738892,1,1,8.003177545334506,0.14261915156052707,0.2866749741169232,5.399046736399648,60.051950695944385
953.771597200531,1782.714235814443,10,1,8.11761649727282,0.45768100173558984,0.5350109277412007,2.664715050818154,75.84023141812634
1308.4762793796995,3821.5454790184617,1,1,10.614460814313327,0.35726456663202844,0.34239453293534344,4.615661755706002,67.63732772820168
1207.4713945796805,2788.332341695277,1,0,10.858883002587,0.09901563975676277,0.43304428834532344,3.0423350992239,57.76557319953285
287.9893877401934,2943.902304683902,1,1,8.227157857222709,0.49765977767861264,0.09782572855151725,5.331852642833187,61.52075814647376
1339.9129077500668,4570.881706213432,4,0,7.176011601216434,0.3389785977276222,0.29314101608200777,3.24719651963507,56.996198796408066
813.6199404543196,1763.3182980237848,1,1,7.863360467719039,0.3781241390685573,0.4614141084829512,5.440991859684289,84.56561042432847
1213.0858311944532,1976.4337089976673,2,0,6.059549640433283,0.191755017825805,0.613775117107095,4.182135107870015,83.06815814833409
1345.176036886005,5555.386567658957,4,1,10.899652935680619,0.48581775196140325,0.2421390519819151,3.6301041192958143,57.775342743192844
483.82517770807715,431.7233396207362,7,0,8.64017007597487,0.32260036757678173,1.1206833944468042,1.9079489772075389,100.75616413643573
173.97736754623838,2965.2423606387083,2,0,5.328054355033317,0.26056014214575174,0.05867222519671678,4.401583693490005,42.39499456992592
349.6233921874931,5485.524722406384,8,1,3.4621303917765474,0.31714087261415874,0.0637356333040316,4.661360882467036,46.28735692617783
646.3906050531219,3701.141746127126,7,1,3.3577754332157426,0.4016565407338883,0.17464627117551088,4.992667370035277,58.88350857681873
1228.8420012245147,3323.801737851579,9,1,4.639303844212313,0.397523937849635,0.36970977758101986,4.008208846736306,67.97690641272128
1292.4885690519518,1573.4906574531958,6,0,4.863304434024893,0.22878855047890634,0.8214148351817573,3.341008669792532,92.30912322900745
20.358674491474147,2125.3253854802447,4,0,6.320363951631202,0.24262914005313024,0.00957908592752909,3.5038908145106396,34.43600050822978
771.0134808405729,5127.085653247688,6,0,4.718768093090031,0.33111909641921355,0.15038045645915513,3.3843695720729907,45.47006318020552
631.9423946916806,3399.386977433903,4,1,8.047283446893957,0.512203560358494,0.18589892792044385,4.485814965931813,61.42735387873442
340.94063760138806,3136.978943165001,7,0,4.690037846484654,0.4227151334829877,0.10868438831706083,3.0929886460546037,43.11882852627177
188.59939732718738,687.5203098861707,9,1,4.503012311529168,0.2452074926827783,0.2743182922965764,4.04909630654125,54.1353552467491
513.0466053914056,194.56612308522642,3,0,6.769895942402959,0.21851631327588056,2.636875306225196,3.6690312172791124,98.928592130649
1414.9354588296535,5785.742613253589,3,1,10.10934879459055,0.31181833706865725,0.2445555485977573,4.167195361622834,59.462808883263556
491.5723687109253,2324.2183869923656,2,0,6.746443899029074,0.48499568445729735,0.21150007738603263,3.976066830291278,61.33965709448816
782.9980263976155,3658.9570663870754,1,0,6.310789956577336,0.054339620797937596,0.21399486580222785,4.406763013026799,47.39073899247033
1057.498248753815,570.3189318049815,1,1,7.6247592596776705,0.405243034144782,1.8542225933250673,5.512572222096699,101.91857281407017
551.808107545148,4130.3742857659745,3,0,5.057709430013028,0.19725612771888346,0.13359760384108038,4.1826871709960916,48.07383670942249
1457.9553032542315,5602.14358136517,7,0,5.827492435923475,0.15419874010808493,0.26024954235445474,2.7517522692229575,43.55386697238407
1444.0464694637458,3496.424992684776,9,1,4.710682045337045,0.056068998408379436,0.4130065631280469,3.9867953863988865,58.348081442080165
385.15562077979257,844.0804020149224,2,0,7.574479956861469,0.4982953103127385,0.4563020535252085,3.7276560129415586,79.67626732173647
750.9002737796543,3532.1570120935125,7,1,8.579100492553723,0.5061242350032203,0.21258972101429746,3.426269852233883,59.10711941250775
458.3086816269868,4621.448557317449,1,1,8.389589127924575,0.08070872082191007,0.09916991954856146,5.283123261622627,42.792590308954466
434.4123366224267,2497.85756578671,2,0,5.038542543718094,0.3109076615256803,0.17391397434849606,4.488437236884572,51.492119459407846
64.96155155825386,5291.042712854661,6,0,9.237185645983736,0.12628722933680492,0.012277646408037659,2.028844306204879,18.57876027559582
918.2508576300463,3927.2294248084504,5,0,5.047629321999442,0.42934377732413703,0.23381645386679537,3.5857112034001672,58.48231528835949
758.9917446110036,5405.568617906295,8,1,4.202492410142104,0.38269573588307343,0.14040923319274765,4.439252276957369,53.87085810091911
86.70333936248413,3778.6813363592896,2,0,5.798469989497555,0.19856540647757215,0.022945395931698667,4.260459003150733,31.665723347681322
425.18323171255105,874.5990348284629,1,1,7.781952713367064,0.10848014052018269,0.4861464680165617,5.46541418598988,72.84322917905206
1363.316170090314,1927.1810955206158,7,0,4.136014550435184,0.4656103314036943,0.707414665523181,3.259195634869445,96.20632886976767
366.94721709378894,1290.5901946894958,6,0,8.18469689686765,0.3871262396424255,0.28432512396553045,2.344590930939705,51.55398342088187
225.89335941592242,5462.076336529488,8,1,9.904543970027927,0.053409972501276395,0.04135668297148906,2.728636808991622,26.26589955722457
739.2846128135689,4586.360396996148,8,0,5.345124082064564,0.36393589046805264,0.16119200167910175,2.5964627753806306,45.71389387044217
1478.619176624795,4090.750376569036,2,0,6.601652928920956,0.45514801384817294,0.3614542664578159,4.019504121323713,68.70302669713763
370.66235455213564,1875.701285826568,8,0,4.826483405001425,0.3453840297882414,0.19761267817694933,2.7520549784995723,48.18973588454272
1011.481965634759,1185.8641550962598,6,0,5.890093832563159,0.2623568383383598,0.8529492701907786,3.0329718502310525,100.12919999059413
1144.8132268397892,4563.061419134579,9,0,3.1757645664200593,0.3419591892711575,0.25088709567641804,2.9472706300739824,50.54241174004604
364.0799405486755,2897.53188068657,7,1,10.630155169702617,0.35985602837367364,0.1256517462242406,2.810953449089215,41.139746285846975
1095.0423594316708,1432.158357688712,2,0,6.327121705697561,0.3700173119710654,0.7646098307165587,4.101863488290731,98.90392590297441
557.9968677516873,3738.069671175123,8,1,9.310960878544641,0.5335225269521818,0.14927406839270385,2.9067117364366073,48.47778409027898
